,VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,improvement_surcharge,Total_amount,Payment_type,Trip_type,p_lat,p_long,Pickup_longitude,Pickup_latitude,inside_zip
1,2,1/1/2016 0:29,1/1/2016 0:39,N,1,-73.92427826,40.69804382,1,1.46,8,0.5,0.5,1.86,0,0.3,11.16,1,1,40.68061066,-73.92864227,1004041.882,187249.2946,186
2,2,1/1/2016 0:19,1/1/2016 0:39,N,1,-73.92391968,40.76137924,1,3.56,15.5,0.5,0.5,0,0,0.3,16.8,2,1,40.72317505,-73.95267487,997367.7902,202752.2547,92
3,2,1/1/2016 0:19,1/1/2016 0:39,N,1,-74.01316071,40.64607239,1,3.79,16.5,0.5,0.5,4.45,0,0.3,22.25,1,1,40.6761055,-73.97161102,992124.5402,185601.1508,118
4,2,1/1/2016 0:22,1/1/2016 0:38,N,1,-74.0006485,40.68903351,1,3.01,13.5,0.5,0.5,0,0,0.3,14.8,2,1,40.66957855,-73.98950195,987162.2354,183222.0964,123
5,2,1/1/2016 0:24,1/1/2016 0:39,N,1,-73.9407196,40.66301346,1,2.55,12,0.5,0.5,0,0,0.3,13.3,2,1,40.6828537,-73.96472931,994032.4014,188060.4077,118
6,2,1/1/2016 0:32,1/1/2016 0:39,N,1,-73.86774445,40.74211121,1,1.37,7,0.5,0.5,0,0,0.3,8.3,2,1,40.74645615,-73.8911438,1014412.697,211249.4883,202
7,2,1/1/2016 0:34,1/1/2016 0:39,N,1,-73.88619232,40.74568939,1,0.57,5,0.5,0.5,0,0,0.3,6.3,2,1,40.74619675,-73.89667511,1012880.152,211153.1246,75
8,2,1/1/2016 0:31,1/1/2016 0:39,N,1,-73.94915009,40.79412079,1,1.01,7,0.5,0.5,0,0,0.3,8.3,2,1,40.80355835,-73.95335388,997163.9824,232038.435,49
9,2,1/1/2016 0:24,1/1/2016 0:39,N,1,-73.97157288,40.67972565,1,2.46,12,0.5,0.5,2,0,0.3,15.3,1,1,40.70281601,-73.99406433,985895.7777,195331.3509,109
10,2,1/1/2016 0:28,1/1/2016 0:39,N,1,-73.91754913,40.73965836,1,1.61,9,0.5,0.5,1.6,0,0.3,11.9,1,1,40.75664139,-73.91413116,1008039.549,214953.2194,72
11,2,1/1/2016 0:32,1/1/2016 0:39,N,1,-73.92102814,40.76312637,1,0.72,6,0.5,0.5,1.82,0,0.3,9.12,1,1,40.76182938,-73.91117859,1008855.629,216844.1879,72
12,2,1/1/2016 0:37,1/1/2016 0:39,N,1,-73.9627533,40.7181778,1,0.32,3.5,0.5,0.5,0.96,0,0.3,5.76,1,1,40.71532822,-73.95816803,995846.536,199892.6386,201
13,2,1/1/2016 0:21,1/1/2016 0:39,N,1,-73.92490387,40.84276581,1,3.54,14.5,0.5,0.5,0,0,0.3,15.8,2,1,40.80078506,-73.94667816,999012.771,231029.0847,49
14,2,1/1/2016 0:34,1/1/2016 0:39,N,1,-73.90240479,40.77583313,1,1.1,6,0.5,0.5,0,0,0.3,7.3,2,1,40.76343918,-73.91429138,1007992.738,217429.8325,72
15,2,1/1/2016 0:26,1/1/2016 0:39,N,1,-73.93202972,40.85019684,1,2.28,11,0.5,0.5,2,0,0.3,14.3,1,1,40.82431412,-73.94337463,999921.8495,239602.1309,37
16,2,1/1/2016 0:35,1/1/2016 0:39,N,1,-73.9668808,40.64015961,1,0.68,4.5,0.5,0.5,1.16,0,0.3,6.96,1,1,40.63215256,-73.96697998,993415.1359,169588.3271,9
17,2,1/1/2016 0:25,1/1/2016 0:38,N,1,-73.95158386,40.81186676,1,1.36,10,0.5,0.5,0,0,0.3,11.3,2,1,40.8144455,-73.93784332,1001455.267,236007.6745,46
18,2,1/1/2016 0:17,1/1/2016 0:39,N,1,-73.94774628,40.69332504,1,3.07,15.5,0.5,0.5,3,0,0.3,19.8,1,1,40.69051361,-73.99036407,986922.2375,190849.3143,109
19,2,1/1/2016 0:31,1/1/2016 0:39,N,1,-73.85552216,40.75156403,1,1.52,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.74755859,-73.88382721,1016439.499,211653.7489,202
20,2,1/1/2016 0:25,1/1/2016 0:39,N,1,-73.97694397,40.65963745,1,2.55,11.5,0.5,0.5,0,0,0.3,12.8,2,1,40.68441391,-73.98035431,989698.6469,188627.4794,117
21,2,1/1/2016 0:30,1/1/2016 0:39,N,1,-73.96281433,40.70994186,1,1.57,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.69345856,-73.94879913,998448.4109,191926.2473,102
22,2,1/1/2016 0:21,1/1/2016 0:39,N,1,-73.92461395,40.68474197,1,3.88,15,0.5,0.5,4.08,0,0.3,20.38,1,1,40.7134819,-73.96196747,994793.5589,199219.4903,261
23,2,1/1/2016 0:18,1/1/2016 0:39,N,1,-73.93619537,40.82068634,1,3.97,16.5,0.5,0.5,0,0,0.3,17.8,2,1,40.78827667,-73.9411087,1000557.804,226472.8326,54
24,2,1/1/2016 0:10,1/1/2016 0:39,N,1,-74.00469971,40.75218582,2,5.32,22.5,0.5,0.5,3,0,0.3,26.8,1,1,40.75258255,-73.93300629,1002811.419,213469.8908,77
25,2,1/1/2016 0:30,1/1/2016 0:40,N,1,-73.98239899,40.66192627,2,1.76,9,0.5,0.5,3.09,0,0.3,13.39,1,1,40.6780014,-73.98038483,989690.7062,186291.2164,117
26,2,1/1/2016 0:24,1/1/2016 0:39,N,1,-73.9440155,40.69841003,1,3.31,13.5,0.5,0.5,0,0,0.3,14.8,1,1,40.67269135,-73.97034454,992476.2577,184357.3934,118
27,2,1/1/2016 0:30,1/1/2016 0:39,N,1,-73.96799469,40.80305099,1,2.21,10,0.5,0.5,2.26,0,0.3,13.56,1,1,40.82109833,-73.94625854,999124.4063,238429.9993,37
28,2,1/1/2016 0:32,1/1/2016 0:39,N,1,-73.99742126,40.68388748,1,1.2,6.5,0.5,0.5,0,0,0.3,7.8,2,1,40.67759323,-73.98303986,988954.3033,186142.3536,117
29,2,1/1/2016 0:34,1/1/2016 0:39,N,1,-73.95746613,40.69071579,6,0.61,5,0.5,0.5,0,0,0.3,6.3,2,1,40.69238281,-73.94309998,1000029.087,191535.2971,102
30,2,1/1/2016 0:19,1/1/2016 0:39,N,1,-73.9600296,40.69048309,5,5.34,19.5,0.5,0.5,0,0,0.3,20.8,2,1,40.75413132,-73.94223022,1000255.444,214032.3367,77
31,2,1/1/2016 0:22,1/1/2016 0:39,N,1,-73.7598877,40.72090149,5,6.66,21,0.5,0.5,0,0,0.3,22.3,2,1,40.75947952,-73.83067322,1031159.152,216020.9226,64
32,2,1/1/2016 0:29,1/1/2016 0:40,N,1,-73.9312439,40.8139801,1,5.03,16,0.5,0.5,0,0,0.3,17.3,2,1,40.87561798,-73.90860748,1009524.632,258302.1977,20
33,2,1/1/2016 0:19,1/1/2016 0:39,N,1,-73.92299652,40.66926193,1,4.33,17.5,0.5,0.5,0,0,0.3,18.8,2,1,40.69062424,-73.99198151,986473.6872,190889.5735,109
34,2,1/1/2016 0:21,1/2/2016 0:18,N,1,-73.97693634,40.73882675,1,5.66,19,0.5,0.5,0,0,0.3,20.3,1,1,40.71638107,-73.94078064,1000666.357,200279.0064,201
35,2,1/1/2016 0:26,1/1/2016 0:39,N,1,-73.9487381,40.8134079,1,3.31,13,0.5,0.5,0,0,0.3,14.3,1,1,40.84873199,-73.91381073,1008095.311,248505.1365,26
36,2,1/1/2016 0:26,1/1/2016 0:39,N,1,-73.93595886,40.80358124,1,1.97,9.5,0.5,0.5,0,0,0.3,10.8,2,1,40.80786896,-73.96405029,994202.0355,233607.5453,52
37,2,1/1/2016 0:26,1/1/2016 0:38,N,1,-73.9564743,40.76795197,1,3.09,12,0.5,0.5,3,0,0.3,16.3,1,1,40.80525589,-73.9389801,1001142.933,232659.3541,50
38,2,1/1/2016 0:22,1/1/2016 0:39,N,1,-73.92500305,40.82605362,1,3.32,14.5,0.5,0.5,3.16,0,0.3,18.96,1,1,40.80411911,-73.96296692,994502.5259,232241.4686,52
39,2,1/1/2016 0:24,1/1/2016 0:39,N,1,-73.96421051,40.70613861,1,3.78,14.5,0.5,0.5,0,0,0.3,15.8,2,1,40.65584183,-73.95304871,997277.3161,178220.7387,6
40,2,1/1/2016 0:34,1/1/2016 0:39,N,1,-73.94152069,40.7136879,1,0.58,5,0.5,0.5,1.26,0,0.3,7.56,1,1,40.71380615,-73.95166016,997650.9354,199339.0329,201
41,2,1/1/2016 0:27,1/1/2016 0:40,N,1,-73.95199585,40.77311325,1,3.57,13,0.5,0.5,0,0,0.3,14.3,2,1,40.76210785,-73.92537689,1004922.278,216941.9752,73
42,2,1/1/2016 0:17,1/1/2016 0:40,N,1,-73.94662476,40.71504211,2,9.97,30.5,0.5,0.5,7.47,5.54,0.3,44.81,1,1,40.8079567,-73.94525909,999404.0234,233642.2043,43
43,2,1/1/2016 0:27,1/1/2016 0:39,N,1,-73.9654007,40.67697906,1,1.78,9.5,0.5,0.5,0,0,0.3,10.8,2,1,40.69036865,-73.98766327,987671.2331,190796.5956,109
44,2,1/1/2016 0:27,1/1/2016 0:38,N,1,-73.93302155,40.67250061,1,1.66,9,0.5,0.5,0,0,0.3,10.3,2,1,40.68716812,-73.92355347,1005451.235,189639.559,180
45,2,1/1/2016 0:31,1/1/2016 0:39,N,1,-73.88240051,40.75582123,1,1.35,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.74916458,-73.86979675,1020326.226,212244.3283,160
46,2,1/1/2016 0:31,1/1/2016 0:39,N,1,-73.88253021,40.73177338,1,1.56,8,0.5,0.5,0,0,0.3,9.3,2,1,40.74663162,-73.89154816,1014300.575,211313.2808,75
47,2,1/1/2016 0:28,1/1/2016 0:39,N,1,-73.93793488,40.79616165,1,1.64,9.5,0.5,0.5,0,0,0.3,10.8,2,1,40.80564117,-73.95449829,996846.7584,232797.1146,49
48,2,1/1/2016 0:31,1/1/2016 0:39,N,1,-73.95230103,40.80331802,1,1.25,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.8168335,-73.95381165,997034.7002,236874.9751,43
49,2,1/1/2016 0:14,1/1/2016 0:38,N,1,-73.90923309,40.68577576,5,4.54,18.5,0.5,0.5,3.96,0,0.3,23.76,1,1,40.72976303,-73.95764923,995987.8133,205151.7549,92
50,2,1/1/2016 0:31,1/1/2016 0:39,N,1,-73.87759399,40.74702835,1,1.49,8,0.5,0.5,0,0,0.3,9.3,2,1,40.74616241,-73.8992157,1012176.198,211139.7961,75
51,2,1/1/2016 0:26,1/1/2016 0:38,N,1,-73.90005493,40.74593353,1,2.33,11,0.5,0.5,0,0,0.3,12.3,2,1,40.73405838,-73.86937714,1020450.699,206740.8383,202
52,2,1/1/2016 0:15,1/1/2016 0:40,N,1,-73.95677948,40.7665863,1,7.18,24.5,0.5,0.5,0,0,0.3,25.8,1,1,40.72220993,-73.95756531,996012.4063,202399.9379,261
53,2,1/1/2016 0:37,1/1/2016 0:39,N,1,-73.97853088,40.68953705,1,0.45,4,0.5,0.5,0,0,0.3,5.3,2,1,40.68399811,-73.97707367,990608.5577,188476.2118,117
54,2,1/1/2016 0:22,1/1/2016 0:39,N,1,-73.89259338,40.6750145,1,3.51,14.5,0.5,0.5,0,0,0.3,15.8,2,1,40.70389557,-73.9272995,1004407.275,195732.9756,99
55,2,1/1/2016 0:26,1/1/2016 0:39,N,1,-73.93824005,40.70856857,1,2.5,11,0.5,0.5,0,0,0.3,12.3,2,1,40.69003677,-73.95153809,997689.5672,190679.1592,111
56,2,1/1/2016 0:33,1/1/2016 0:39,N,1,-73.93624115,40.77378082,1,2.1,8,0.5,0.5,0,0,0.3,9.3,2,1,40.75527573,-73.94130707,1000510.93,214449.4521,77
57,2,1/1/2016 0:21,1/1/2016 0:38,N,1,-73.91739655,40.84079361,1,3.79,14.5,0.5,0.5,0,0,0.3,15.8,2,1,40.81393433,-73.94837952,998538.908,235819.5431,43
58,2,1/1/2016 0:28,1/1/2016 0:38,N,1,-73.89603424,40.73703766,1,1.68,8.5,0.5,0.5,0,0,0.3,9.8,2,1,40.74856949,-73.87663269,1018432.457,212024.7757,160
59,2,1/1/2016 0:37,1/1/2016 0:39,N,1,-73.86289215,40.74731445,1,0.54,4,0.5,0.5,0,0,0.3,5.3,2,1,40.74359131,-73.85601044,1024149.421,210219.7877,74
60,2,1/1/2016 0:22,1/1/2016 0:40,N,1,-73.99882507,40.72410583,1,3.37,15,0.5,0.5,3.26,0,0.3,19.56,1,1,40.71412659,-73.94896698,998397.4788,199456.2005,201
61,2,1/1/2016 0:37,1/1/2016 0:39,N,1,-74.01728821,40.64182663,2,0.6,4,0.5,0.5,0,0,0.3,5.3,2,1,40.63484192,-74.02337646,977761.8195,170567.2721,130
62,2,1/1/2016 0:31,1/1/2016 0:40,N,1,-73.96641541,40.71292114,1,1.46,8.5,0.5,0.5,2.94,0,0.3,12.74,1,1,40.71458435,-73.94455719,999619.8642,199623.7206,201
63,2,1/1/2016 0:35,1/1/2016 0:40,N,1,-73.83183289,40.71159744,1,1.08,5.5,0.5,0.5,1.36,0,0.3,8.16,1,1,40.72132111,-73.84429932,1027408.985,202111.6194,166
64,2,1/1/2016 0:22,1/1/2016 0:39,N,1,-73.9043808,40.85718536,1,4.09,15.5,0.5,0.5,0,0,0.3,16.8,2,1,40.82143021,-73.94593811,999213.0206,238550.9693,42
65,2,1/1/2016 0:23,1/1/2016 0:39,N,1,-73.86103058,40.83898544,1,3.87,14.5,0.5,0.5,0,0,0.3,15.8,2,1,40.88127518,-73.83893585,1028788.539,260391.1011,13
66,2,1/1/2016 0:31,1/1/2016 0:39,N,1,-73.93333435,40.75294495,4,1.68,8,0.5,0.5,0,0,0.3,9.3,2,1,40.7400589,-73.92218018,1005814.977,208909.6048,75
67,2,1/1/2016 0:37,1/1/2016 0:40,N,1,-73.98690796,40.67196655,2,0.56,4,0.5,0.5,0,0,0.3,5.3,1,1,40.66704559,-73.98137665,989416.451,182299.6424,123
68,2,1/1/2016 0:33,1/1/2016 0:40,N,1,-73.94554901,40.75557327,2,1.77,7.5,0.5,0.5,0,0,0.3,8.8,2,1,40.75527191,-73.92225647,1005788.916,214452.1726,77
69,2,1/1/2016 0:30,1/1/2016 0:40,N,1,-73.97757721,40.68754578,1,4.02,13.5,0.5,0.5,3.7,0,0.3,18.5,1,1,40.67942047,-74.0117569,980989.0316,186807.8332,119
70,2,1/1/2016 0:24,1/1/2016 0:40,N,1,-73.85287476,40.72631073,1,5.55,18.5,0.5,0.5,0,0,0.3,19.8,2,1,40.77119827,-73.90811157,1009701.684,220258.4614,59
71,2,1/1/2016 0:19,1/1/2016 0:40,N,1,-73.84343719,40.67534256,1,5.51,17.5,0.5,0.5,0,0,0.3,18.8,2,1,40.70050812,-73.80773926,1037559.769,194548.9642,175
72,2,1/1/2016 0:35,1/1/2016 0:39,N,1,-73.85253143,40.7263031,1,0.85,5.5,0.5,0.5,0,0,0.3,6.8,2,1,40.72132874,-73.84423828,1027425.898,202114.4291,166
73,2,1/1/2016 0:36,1/1/2016 0:39,N,1,-73.94268036,40.75162888,1,0.92,4.5,0.5,0.5,0,0,0.3,5.8,2,1,40.75653839,-73.92987061,1003679.043,214911.8116,73
74,2,1/1/2016 0:29,1/1/2016 0:40,N,1,-74.01080322,40.64465332,1,3.57,12.5,0.5,0.5,0,0,0.3,13.8,2,1,40.68173981,-73.9937439,985985.1727,187652.6773,119
75,2,1/1/2016 0:27,1/1/2016 0:40,N,1,-73.95380402,40.69037628,6,2.98,11.5,0.5,0.5,2.56,0,0.3,15.36,1,1,40.72186661,-73.95790863,995917.3013,202274.8089,261
76,2,1/1/2016 0:32,1/1/2016 0:40,N,1,-73.96147919,40.71632385,1,2.11,8.5,0.5,0.5,1.96,0,0.3,11.76,1,1,40.69366837,-73.96413422,994195.8384,192000.5732,111
77,2,1/1/2016 0:24,1/1/2016 0:40,N,1,-73.91714478,40.7109642,1,2.66,12,0.5,0.5,2.66,0,0.3,15.96,1,1,40.71688461,-73.95664978,996267.14,200459.8859,201
78,2,1/1/2016 0:25,1/1/2016 0:40,N,1,-73.90630341,40.86271667,1,2.92,12.5,0.5,0.5,2.76,0,0.3,16.56,1,1,40.8409996,-73.87290955,1019415.203,245701.7137,32
79,2,1/1/2016 0:33,1/1/2016 0:40,N,1,-73.9030838,40.77072144,1,1.23,6.5,0.5,0.5,2.34,0,0.3,10.14,1,1,40.765728,-73.91892242,1006709.09,218262.5028,72
80,2,1/1/2016 0:37,1/1/2016 0:40,N,1,-73.95115662,40.67345047,1,0.78,4.5,0.5,0.5,1.45,0,0.3,7.25,1,1,40.67381287,-73.9629364,994531.0618,184766.778,118
81,2,1/1/2016 0:26,1/1/2016 0:39,N,1,-73.86167908,40.73456955,1,6.53,19.5,0.5,0.5,0,0,0.3,20.8,2,1,40.76399231,-73.91485596,1007836.146,217631.2037,72
82,2,1/1/2016 0:34,1/1/2016 0:40,N,1,-73.94202423,40.6954689,1,1.36,6.5,0.5,0.5,1.95,0,0.3,9.75,1,1,40.68848038,-73.95488739,996761.0227,190111.6224,184
83,2,1/1/2016 0:25,1/1/2016 0:40,N,1,-73.93321228,40.70425034,1,3.68,14,0.5,0.5,3.06,0,0.3,18.36,1,1,40.74131012,-73.92477417,1005095.753,209364.8361,86
84,2,1/1/2016 0:17,1/1/2016 0:39,N,1,-73.97366333,40.7474556,1,7.99,25.5,0.5,0.5,0,0,0.3,26.8,2,1,40.67119598,-73.98539734,988300.7873,183811.5358,123
85,2,1/1/2016 0:31,1/1/2016 0:40,N,1,-73.9659729,40.63450241,1,2.15,9,0.5,0.5,3.09,0,0.3,13.39,1,1,40.66080093,-73.97945404,989950.3503,180024.6567,123
86,2,1/1/2016 0:31,1/1/2016 0:40,N,1,-73.91411591,40.75992203,1,0.71,7,0.5,0.5,1.66,0,0.3,9.96,1,1,40.75876236,-73.91921997,1006629.007,215724.6172,72
87,2,1/1/2016 0:13,1/1/2016 0:40,N,1,-74.02763367,40.6183548,1,16.95,47,0.5,0.5,3,0,0.3,51.3,1,1,40.7752533,-73.90943146,1009334.569,221735.4605,59
88,2,1/1/2016 0:32,1/1/2016 0:40,N,1,-73.95757294,40.72224808,1,1.86,8.5,0.5,0.5,2.45,0,0.3,12.25,1,1,40.7431221,-73.95153809,997678.8672,210019.7623,77
89,2,1/1/2016 0:25,1/1/2016 0:39,N,1,-73.9628067,40.67998886,1,3.44,13,0.5,0.5,0,0,0.3,14.3,2,1,40.70153809,-73.98931122,987213.7259,194865.8903,109
90,2,1/1/2016 0:34,1/1/2016 0:40,N,1,-73.95571136,40.68128586,1,1.38,7,0.5,0.5,1,0,0.3,9.3,1,1,40.68640518,-73.93597412,1002006.767,189358.836,180
91,2,1/1/2016 0:24,1/1/2016 0:40,N,1,-73.88461304,40.75559616,1,2.72,13,0.5,0.5,0,0,0.3,14.3,2,1,40.73459625,-73.87325287,1019376.299,206935.224,202
92,2,1/1/2016 0:38,1/1/2016 0:40,N,1,-73.95573425,40.80629349,1,0.26,3.5,0.5,0.5,0,0,0.3,4.8,2,1,40.80353165,-73.95318604,997210.4559,232028.7309,49
93,2,1/1/2016 0:36,1/1/2016 0:39,N,1,-73.92459869,40.76838684,1,0.6,4.5,0.5,0.5,0,0,0.3,5.8,2,1,40.76400375,-73.91516876,1007749.49,217635.2891,72
94,2,1/1/2016 0:26,1/1/2016 0:39,N,1,-73.9154892,40.80597305,1,1.68,10,0.5,0.5,0,0,0.3,11.3,2,1,40.813694,-73.94117737,1000532.571,235733.2406,42
95,2,1/1/2016 0:36,1/1/2016 0:40,N,1,-73.89768982,40.73816299,1,0.64,5,0.5,0.5,0,0,0.3,6.3,2,1,40.7461853,-73.89640045,1012956.261,211149.0451,75
96,2,1/1/2016 0:36,1/1/2016 0:40,N,1,-73.91425323,40.75399399,1,0.94,5,0.5,0.5,0,0,0.3,6.3,2,1,40.76490402,-73.90868378,1009545.583,217965.0927,72
97,2,1/1/2016 0:13,1/1/2016 0:40,N,1,-73.991745,40.74889374,1,5.86,23.5,0.5,0.5,4.96,0,0.3,29.76,1,1,40.71131897,-73.96652985,993529.056,198430.952,261
98,2,1/1/2016 0:24,1/2/2016 0:00,N,1,-73.95661163,40.76826859,1,4.65,17,0.5,0.5,0,0,0.3,18.3,2,1,40.81393814,-73.94487,999510.3669,235821.5249,43
99,2,1/1/2016 0:33,1/1/2016 0:40,N,1,-73.96659088,40.68208694,1,1.08,6.5,0.5,0.5,0,0,0.3,7.8,2,1,40.68354797,-73.97716522,990583.2085,188312.2082,117
100,2,1/1/2016 0:25,1/1/2016 0:34,N,1,-73.91888428,40.74342346,1,2.03,8.5,0.5,0.5,0,0,0.3,9.8,2,1,40.76669693,-73.92156219,1005977.538,218614.8513,65
101,2,1/1/2016 0:33,1/1/2016 0:39,N,1,-73.93599701,40.85187531,1,1.35,7,0.5,0.5,2.08,0,0.3,10.38,1,1,40.86697769,-73.92350006,1005408.835,255150.2545,22
102,2,1/1/2016 0:22,1/1/2016 0:40,N,1,-73.94073486,40.75573349,1,3.52,15.5,0.5,0.5,0,0,0.3,16.8,2,1,40.74703598,-73.88848877,1015148.103,211461.6656,202
103,2,1/1/2016 0:21,1/1/2016 0:40,N,1,-73.81257629,40.76491165,6,6.48,21.5,0.5,0.5,1,0,0.3,23.8,1,1,40.77282715,-73.9107666,1008965.677,220851.1547,59
104,2,1/1/2016 0:00,1/1/2016 0:40,N,1,-73.98400879,40.74313736,1,10.58,37.5,0.5,0.5,11.64,0,0.3,50.44,1,1,40.8293457,-73.87487793,1018876.627,241454.9861,36
105,2,1/1/2016 0:24,1/1/2016 0:40,N,1,-73.99850464,40.69451141,1,2.51,12.5,0.5,0.5,2.76,0,0.3,16.56,1,1,40.68474579,-73.96318054,994461.6655,188749.9276,118
106,2,1/1/2016 0:23,1/1/2016 0:40,N,1,-74.03060913,40.62439728,1,10.32,29,0.5,0.5,0,0,0.3,30.3,2,1,40.71498108,-73.95170593,997638.0092,199767.0874,201
107,2,1/1/2016 0:29,1/1/2016 0:40,N,1,-73.95669556,40.67325592,1,1.79,9.5,0.5,0.5,1,0,0.3,11.8,1,1,40.67692566,-73.98006439,989779.675,185899.3118,117
108,2,1/1/2016 0:30,1/1/2016 0:40,N,1,-73.97130585,40.69575119,5,2.21,10,0.5,0.5,3.39,0,0.3,14.69,1,1,40.71767807,-73.95576477,996512.3281,200749.0891,201
109,2,1/1/2016 0:31,1/1/2016 0:40,N,1,-73.9238205,40.75597382,1,2.6,10.5,0.5,0.5,0,0,0.3,11.8,2,1,40.75624847,-73.87992096,1017517.513,214821.2098,71
110,2,1/1/2016 0:29,1/1/2016 0:40,N,1,-73.94839478,40.71123123,1,1.39,9,0.5,0.5,2.58,0,0.3,12.88,1,1,40.70320511,-73.93274689,1002897.1,195480.2138,102
111,2,1/1/2016 0:24,1/2/2016 0:00,N,1,-73.95581055,40.69088745,1,2.42,11.5,0.5,0.5,0,0,0.3,12.8,2,1,40.68271255,-73.99332428,986101.5292,188007.086,119
112,2,1/1/2016 0:35,1/1/2016 0:40,N,1,-73.91255951,40.7774353,1,1.29,6.5,0.5,0.5,0,0,0.3,7.8,2,1,40.76735687,-73.91209412,1008599.985,218857.7803,72
113,2,1/1/2016 0:30,1/1/2016 0:40,N,1,-73.98338318,40.69406509,2,1.43,8.5,0.5,0.5,1.96,0,0.3,11.76,1,1,40.67696381,-73.98189545,989271.7801,185913.0996,123
114,2,1/1/2016 0:27,1/1/2016 0:40,N,1,-73.88505554,40.74412155,1,2.32,11,0.5,0.5,0,0,0.3,12.3,2,1,40.74360657,-73.92430878,1005223.995,210201.6159,86
115,2,1/1/2016 0:33,1/1/2016 0:40,N,1,-73.92901611,40.77586746,1,1.41,7,0.5,0.5,2,0,0.3,10.3,1,1,40.76549149,-73.91845703,1006838.087,218176.4537,72
116,2,1/1/2016 0:16,1/1/2016 0:40,N,1,-73.89430237,40.69322205,6,3.5,17.5,0.5,0.5,0,0,0.3,18.8,2,1,40.70754242,-73.95037842,998007.556,197057.1646,102
117,2,1/1/2016 0:37,1/1/2016 0:40,N,1,-73.95372009,40.79066849,1,0.67,4.5,0.5,0.5,0,0,0.3,5.8,2,1,40.79838181,-73.95278168,997323.4139,230152.5238,49
118,2,1/1/2016 0:23,1/1/2016 0:39,N,1,-73.90942383,40.84471512,1,3.2,13.5,0.5,0.5,0,0,0.3,14.8,2,1,40.82380676,-73.94438171,999643.2436,239417.1046,42
119,2,1/1/2016 0:15,1/1/2016 0:40,N,1,-73.99491119,40.76911163,1,6.82,24,0.5,0.5,0,0,0.3,25.3,2,1,40.68398666,-73.97843933,990229.7961,188471.9462,117
120,2,1/1/2016 0:28,1/1/2016 0:40,N,1,-73.94483948,40.80882645,1,1.89,10,0.5,0.5,0,0,0.3,11.3,2,1,40.82894897,-73.94877625,998425.8919,241289.8582,37
121,2,1/1/2016 0:30,1/1/2016 0:40,N,1,-73.90286255,40.74466324,1,2.18,9.5,0.5,0.5,0,0,0.3,10.8,2,1,40.74402618,-73.92410278,1005280.943,210354.5449,86
122,2,1/1/2016 0:37,1/1/2016 0:41,N,1,-73.88640594,40.82751083,1,0.8,5,0.5,0.5,0,0,0.3,6.3,2,1,40.82012558,-73.90074921,1011720.748,238086.592,39
123,2,1/1/2016 0:33,1/1/2016 0:41,N,1,-73.99338531,40.66044617,1,1.36,7,0.5,0.5,0,0,0.3,8.3,2,1,40.67034149,-73.97872925,990150.5955,183500.5988,123
124,2,1/1/2016 0:26,1/1/2016 23:50,N,1,-73.95960999,40.72972107,1,3.18,12.5,0.5,0.5,2.76,0,0.3,16.56,1,1,40.69472122,-73.95497894,996734.4639,192385.332,111
125,2,1/1/2016 0:34,1/1/2016 0:40,N,1,-73.88426208,40.74764252,3,0.88,5.5,0.5,0.5,0,0,0.3,6.8,2,1,40.75141525,-73.8707962,1020048.093,213063.9095,160
126,2,1/1/2016 0:33,1/1/2016 0:41,N,1,-73.92324829,40.76100922,1,1.77,7.5,0.5,0.5,1.76,0,0.3,10.56,1,1,40.75480652,-73.89329529,1013812.84,214291.0625,66
127,2,1/1/2016 0:32,1/1/2016 0:41,N,1,-73.84542847,40.78427124,1,2.24,9,0.5,0.5,2.06,0,0.3,12.36,1,1,40.75948334,-73.83062744,1031171.831,216022.3369,64
128,2,1/1/2016 0:22,1/1/2016 0:39,N,1,-73.86253357,40.68148422,1,3.36,14,0.5,0.5,0,0,0.3,15.3,2,1,40.69607925,-73.80480957,1038375.702,192937.1984,175
129,2,1/1/2016 0:23,1/1/2016 0:40,N,1,-73.88356781,40.75600815,2,3.86,15.5,0.5,0.5,0,0,0.3,16.8,2,1,40.74110031,-73.91825867,1006901.328,209290.0139,75
130,2,1/1/2016 0:23,1/1/2016 0:40,N,1,-73.98425293,40.60762024,1,5.06,17.5,0.5,0.5,0,0,0.3,18.8,2,1,40.66527557,-73.98265839,989061.0015,181654.7014,123
131,2,1/1/2016 0:35,1/1/2016 0:40,N,1,-73.86203003,40.74973297,5,1.03,6,0.5,0.5,0,0,0.3,7.3,2,1,40.7367363,-73.86579132,1021442.973,207717.989,202
132,2,1/1/2016 0:21,1/1/2016 0:40,N,1,-73.96598816,40.71364594,1,6.21,21,0.5,0.5,4.46,0,0.3,26.76,1,1,40.68152237,-73.99398804,985917.4641,187573.4537,119
133,2,1/1/2016 0:23,1/1/2016 0:40,N,1,-73.9208374,40.82952499,1,4.76,16.5,0.5,0.5,0,0,0.3,17.8,2,1,40.83178329,-73.86645508,1021206.235,242346.5309,36
